Worker Name,Activity Type,Item Name,Total Quantity,Total Amount
"Notorius Bowdin","Plants Deposited","trigo",4108,0
"Notorius Bowdin","Plants Deposited","Bulrush_Seed",2512,0
"Notorius Bowdin","Plants Deposited","semente_trigo",2650,0
"Notorius Bowdin","Plants Deposited","cornseed",4308,0
"Notorius Bowdin","Plants Deposited","Bulrush",4001,0
"Notorius Bowdin","Plants Deposited","corn",10419,0
"Notorius Bowdin","Plants Deposited","sacodemilho22",675,0
"Notorius Bowdin","Plants Taken Out","Bulrush",14655,0
"Notorius Bowdin","Plants Taken Out","trigo",15518,0
"Notorius Bowdin","Plants Taken Out","corn",26746,0
"Notorius Bowdin","Plants Taken Out","Bulrush_Seed",974,0
"Notorius Bowdin","Plants Taken Out","semente_trigo",700,0
"Notorius Bowdin","Plants Taken Out","cornseed",1314,0
"Notorius Bowdin","Boxes Deposited","caixaanimal",650,0
"Notorius Bowdin","Boxes Deposited","caixarustica",2224,0
"Notorius Bowdin","Boxes Deposited","caixadeverduras",6229,0
"Notorius Bowdin","Boxes Deposited","caixadelegumes",750,0
"Notorius Bowdin","Boxes Taken Out","caixaanimal",1350,0
"Notorius Bowdin","Boxes Taken Out","caixarustica",1668,0
"Notorius Bowdin","Boxes Taken Out","caixadeverduras",2379,0
"Notorius Bowdin","Boxes Taken Out","caixadelegumes",125,0
"Notorius Bowdin","Money Deposited","Money",1,2000
"Notorius Bowdin","Money Deposited","Money",1,5101
"Notorius Bowdin","Money Deposited","Money",1,640
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,3900
"Notorius Bowdin","Money Deposited","Money",1,2100
"Notorius Bowdin","Money Deposited","Money",1,1500
"Notorius Bowdin","Money Deposited","Money",1,500
"Notorius Bowdin","Money Deposited","Money",1,500
"Notorius Bowdin","Money Deposited","Money",1,500
"Notorius Bowdin","Money Deposited","Money",1,1500
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1000
"Notorius Bowdin","Money Deposited","Money",1,1
"Notorius Bowdin","Money Deposited","Money",1,1
"Notorius Bowdin","Money Deposited","Money",1,1
"Notorius Bowdin","Money Deposited","Money",1,4000
"Notorius Bowdin","Money Deposited","Money",1,4000
"Notorius Bowdin","Money Deposited","Money",1,500
"Notorius Bowdin","Money Taken Out","Money",1,2000
"Notorius Bowdin","Money Taken Out","Money",1,5100
"Notorius Bowdin","Money Taken Out","Money",1,40
"Notorius Bowdin","Money Taken Out","Money",1,160
"Notorius Bowdin","Money Taken Out","Money",1,160
"Notorius Bowdin","Money Taken Out","Money",1,160
"Notorius Bowdin","Money Taken Out","Money",1,420
"Notorius Bowdin","Money Taken Out","Money",1,1280
"Notorius Bowdin","Money Taken Out","Money",1,160
"Notorius Bowdin","Money Taken Out","Money",1,132.5
"Notorius Bowdin","Money Taken Out","Money",1,2637.5
"Notorius Bowdin","Money Taken Out","Money",1,3900
"Notorius Bowdin","Money Taken Out","Money",1,1872.5
"Notorius Bowdin","Money Taken Out","Money",1,175
"Notorius Bowdin","Money Taken Out","Money",1,625
"Notorius Bowdin","Money Taken Out","Money",1,160
"Notorius Bowdin","Money Taken Out","Money",1,1780
"Notorius Bowdin","Money Taken Out","Money",1,540
"Notorius Bowdin","Money Taken Out","Money",1,2547.5
"Notorius Bowdin","Money Taken Out","Money",1,500
"Notorius Bowdin","Money Taken Out","Money",1,8436.4
"Notorius Bowdin","Money Taken Out","Money",1,1000
"Notorius Bowdin","Money Taken Out","Money",1,1000
"Notorius Bowdin","Money Taken Out","Money",1,1000
"Notorius Bowdin","Money Taken Out","Money",1,1000
"Notorius Bowdin","Money Taken Out","Money",1,1000
"Notorius Bowdin","Money Taken Out","Money",1,1000
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,1
"Notorius Bowdin","Money Taken Out","Money",1,9000
"Notorius Bowdin","Money Taken Out","Money",1,1262.5
"Notorius Bowdin","Money Taken Out","Money",1,2277.5
"Notorius Bowdin","Money Taken Out","Money",1,400
"Notorius Bowdin","Misc Items Taken Out","sugar",50,0
"Notorius Bowdin","Misc Items Taken Out","batatarecheada",21,0
"Notorius Bowdin","Misc Items Taken Out","Carvao",1300,0
"Notorius Bowdin","Misc Items Taken Out","wood",500,0
"Notorius Bowdin","Misc Items Taken Out","alcoolindustrial",280,0
"Notorius Bowdin","Misc Items Taken Out","alcoolartesanal",1080,0
"Notorius Bowdin","Misc Items Taken Out","alcadecouro",150,0
"Notorius Bowdin","Misc Items Taken Out","arado",5,0
"Notorius Bowdin","Misc Items Taken Out","book",14,0
"Notorius Bowdin","Misc Items Taken Out","sucodelemon",5,0
"Notorius Bowdin","Misc Items Taken Out","satchel",21,0
"Notorius Bowdin","Misc Items Taken Out","adubo3",88,0
"Notorius Bowdin","Misc Items Taken Out","enxofre",292,0
"Notorius Bowdin","Misc Items Taken Out","salitrio",594,0
"Notorius Bowdin","Misc Items Taken Out","Lemon",339,0
"Notorius Bowdin","Misc Items Taken Out","sucodeamora",30,0
"Notorius Bowdin","Misc Items Taken Out","game",3,0
"Notorius Bowdin","Misc Items Taken Out","sangue_de_lobo",5,0
"Notorius Bowdin","Misc Items Taken Out","hoe",2,0
"Notorius Bowdin","Misc Items Taken Out","cascalho",2060,0
"Pedro Sabastiao","Plants Deposited","corn",3500,0
"Pedro Sabastiao","Plants Deposited","Bulrush",2710,0
"Pedro Sabastiao","Plants Taken Out","cornseed",350,0
"Pedro Sabastiao","Plants Taken Out","Bulrush_Seed",271,0
"Pedro Sabastiao","Misc Items Taken Out","common_portion_chicken",16,0
"Pedro Sabastiao","Misc Items Taken Out","common_portion",32,0
"Pedro Sabastiao","Misc Items Taken Out","common_portion_donkey",24,0
"Polly Lima","Plants Deposited","cornseed",1100,0
"Polly Lima","Plants Deposited","semente_trigo",550,0
"Polly Lima","Plants Deposited","Bulrush_Seed",1048,0
"Polly Lima","Plants Deposited","Bulrush",40,0
"Polly Lima","Plants Deposited","corn",350,0
"Polly Lima","Plants Taken Out","semente_trigo",300,0
"Polly Lima","Plants Taken Out","corn",12100,0
"Polly Lima","Plants Taken Out","cornseed",206,0
"Polly Lima","Plants Taken Out","Bulrush",5710,0
"Polly Lima","Plants Taken Out","trigo",6800,0
"Polly Lima","Plants Taken Out","Bulrush_Seed",100,0
"Polly Lima","Boxes Deposited","caixadeverduras",3051,0
"Polly Lima","Boxes Deposited","caixarustica",1500,0
"Polly Lima","Boxes Taken Out","caixarustica",443,0
"Polly Lima","Boxes Taken Out","caixadeverduras",2700,0
"Polly Lima","Money Deposited","Money",1,4000
"Polly Lima","Money Deposited","Money",1,2000
"Polly Lima","Money Deposited","Money",1,2000
"Polly Lima","Money Deposited","Money",1,2000
"Polly Lima","Money Taken Out","Money",1,250
"Polly Lima","Money Taken Out","Money",1,160
"Polly Lima","Money Taken Out","Money",1,500
"Polly Lima","Money Taken Out","Money",1,523
"Polly Lima","Money Taken Out","Money",1,10
"Polly Lima","Money Taken Out","Money",1,160
"Polly Lima","Misc Items Taken Out","sucodelemon",10,0
"Quase Nada","Plants Deposited","corn",390,0
"Quase Nada","Plants Deposited","cornseed",1,0
"Quase Nada","Plants Deposited","trigo",1090,0
"Quase Nada","Plants Taken Out","cornseed",50,0
"Quase Nada","Plants Taken Out","semente_trigo",110,0
"Quase Nada","Plants Taken Out","Bulrush_Seed",60,0
"Quase Nada","Misc Items Taken Out","hoe",3,0
"Quase Nada","Misc Items Taken Out","common_portion",10,0
"Quase Nada","Misc Items Taken Out","SucodeMorango",2,0
"Quase Nada","Misc Items Taken Out","saladadefruta",3,0
"Quase Nada","Misc Items Taken Out","common_portion_goat",10,0
"Quase Nada","Misc Items Taken Out","sucodelemon",5,0
"Quase Nada","Misc Items Taken Out","rubromiralis",1,0
"Quase Nada","Misc Items Taken Out","frangocaipira",2,0
"Quase Nada","Misc Items Taken Out","batatarecheada",2,0
"Quase Nada","Misc Items Taken Out","racaoequina",2,0
"Quase Nada","Misc Items Taken Out","Cigarett",2,0
"Rick Grimes","Plants Deposited","trigo",2000,0
"Rick Grimes","Plants Deposited","corn",2000,0
"Rick Grimes","Plants Taken Out","cornseed",200,0
"Rick Grimes","Plants Taken Out","semente_trigo",100,0
"Rick Grimes","Misc Items Taken Out","common_portion_pig",24,0
"Rick Grimes","Misc Items Taken Out","common_portion",8,0
"Rick Grimes","Misc Items Taken Out","common_portion_sheep",14,0
"Rick Grimes","Misc Items Taken Out","hoe",2,0
"Robinho Makhachev","Plants Deposited","Bulrush",500,0
"Saddye Thekid","Misc Items Taken Out","hatchet",3,0
"Saddye Thekid","Misc Items Taken Out","arado",1,0
"Santiago Bowdin","Plants Deposited","Bulrush",8070,0
"Santiago Bowdin","Plants Deposited","corn",5258,0
"Santiago Bowdin","Plants Deposited","trigo",4028,0
"Santiago Bowdin","Plants Deposited","Bulrush_Seed",2855,0
"Santiago Bowdin","Plants Deposited","cornseed",4871,0
"Santiago Bowdin","Plants Deposited","semente_trigo",3900,0
"Santiago Bowdin","Plants Taken Out","corn",14600,0
"Santiago Bowdin","Plants Taken Out","trigo",9150,0
"Santiago Bowdin","Plants Taken Out","Bulrush",11910,0
"Santiago Bowdin","Plants Taken Out","Black_Berry_Seed",84,0
"Santiago Bowdin","Plants Taken Out","Milk_Weed_Seed",97,0
"Santiago Bowdin","Plants Taken Out","Choc_Daisy_Seed",81,0
"Santiago Bowdin","Plants Taken Out","Prairie_Poppy_Seed",75,0
"Santiago Bowdin","Plants Taken Out","Wintergreen_Berry_Seed",50,0
"Santiago Bowdin","Plants Taken Out","semente_limao",97,0
"Santiago Bowdin","Plants Taken Out","American_Ginseng_Seed",14,0
"Santiago Bowdin","Plants Taken Out","cornseed",550,0
"Santiago Bowdin","Plants Taken Out","Bulrush_Seed",1101,0
"Santiago Bowdin","Plants Taken Out","English_Mace_Seed",370,0
"Santiago Bowdin","Plants Taken Out","peachseeds",198,0
"Santiago Bowdin","Plants Taken Out","banana_semente",198,0
"Santiago Bowdin","Plants Taken Out","Apple_Seed",319,0
"Santiago Bowdin","Plants Taken Out","Bay_Bolete_Seed",153,0
"Santiago Bowdin","Plants Taken Out","sacodemilho22",875,0
"Santiago Bowdin","Boxes Deposited","caixadeverduras",14575,0
"Santiago Bowdin","Boxes Deposited","caixadefrutas",25,0
"Santiago Bowdin","Boxes Deposited","caixadelegumes",100,0
"Santiago Bowdin","Boxes Deposited","caixarustica",8,0
"Santiago Bowdin","Boxes Deposited","caixaanimal",7175,0
"Santiago Bowdin","Boxes Taken Out","caixarustica",1475,0
"Santiago Bowdin","Money Deposited","Money",1,2000
"Santiago Bowdin","Money Deposited","Money",1,1500
"Santiago Bowdin","Money Deposited","Money",1,2000
"Santiago Bowdin","Money Deposited","Money",1,2000
"Santiago Bowdin","Money Deposited","Money",1,1400
"Santiago Bowdin","Money Deposited","Money",1,3000
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,640
"Santiago Bowdin","Money Taken Out","Money",1,375
"Santiago Bowdin","Money Taken Out","Money",1,480
"Santiago Bowdin","Money Taken Out","Money",1,375
"Santiago Bowdin","Money Taken Out","Money",1,320
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,320
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,625
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,1817
"Santiago Bowdin","Money Taken Out","Money",1,1350
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,10000
"Santiago Bowdin","Money Taken Out","Money",1,10000
"Santiago Bowdin","Money Taken Out","Money",1,10000
"Santiago Bowdin","Money Taken Out","Money",1,2925
"Santiago Bowdin","Money Taken Out","Money",1,1500
"Santiago Bowdin","Money Taken Out","Money",1,2000
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,4750
"Santiago Bowdin","Money Taken Out","Money",1,445
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,160
"Santiago Bowdin","Money Taken Out","Money",1,350
"Santiago Bowdin","Money Taken Out","Money",1,312.5
"Santiago Bowdin","Misc Items Taken Out","banana",392,0
"Santiago Bowdin","Misc Items Taken Out","algodao",1160,0
"Santiago Bowdin","Misc Items Taken Out","Black_Berry",40,0
"Santiago Bowdin","Misc Items Taken Out","Crows_Garlic",20,0
"Santiago Bowdin","Misc Items Taken Out","Milk_Weed",14,0
"Santiago Bowdin","Misc Items Taken Out","Red_Raspberry",144,0
"Santiago Bowdin","Misc Items Taken Out","Choc_Daisy",10,0
"Santiago Bowdin","Misc Items Taken Out","coffeebeans",1714,0
"Santiago Bowdin","Misc Items Taken Out","creekplum",20,0
"Santiago Bowdin","Misc Items Taken Out","tabac_brun",1,0
"Santiago Bowdin","Misc Items Taken Out","outfit",2,0
"Santiago Bowdin","Misc Items Taken Out","cocoa",20,0
"Santiago Bowdin","Misc Items Taken Out","arado",19,0
"Santiago Bowdin","Misc Items Taken Out","alcoolartesanal",200,0
"Santiago Bowdin","Misc Items Taken Out","milk_donkey",203,0
"Santiago Bowdin","Misc Items Taken Out","rubromiralis",50,0
"Santiago Bowdin","Misc Items Taken Out","sucodelemon",50,0
"Santiago Bowdin","Misc Items Taken Out","batatarecheada",65,0
"Santiago Bowdin","Misc Items Taken Out","hoe",3,0
"Santiago Bowdin","Misc Items Taken Out","common_portion_sheep",8,0
"Santiago Bowdin","Misc Items Taken Out","Lemon",678,0
"Santiago Bowdin","Misc Items Taken Out","apple",130,0
"Santiago Bowdin","Misc Items Taken Out","English_Mace",198,0
"Santiago Bowdin","Misc Items Taken Out","Prairie_Poppy",274,0
"Santiago Bowdin","Misc Items Taken Out","sugar",50,0
"Santiago Bowdin","Misc Items Taken Out","bandage",5,0
"Santiago Bowdin","Misc Items Taken Out","wood",86,0
"Santiago Bowdin","Misc Items Taken Out","common_portion_pig",8,0
"Santiago Bowdin","Misc Items Taken Out","petrevive",6,0
"Santiago Bowdin","Misc Items Taken Out","common_portion_donkey",1,0
"Santiago Bowdin","Misc Items Taken Out","sucodeamora",15,0
"Santiago Bowdin","Misc Items Taken Out","garrafaplasticavazia",71,0
"Sasa Pietra","Plants Deposited","trigo",1000,0
"Sasa Pietra","Plants Deposited","corn",1000,0
"Sasa Pietra","Plants Taken Out","semente_trigo",100,0
"Sasa Pietra","Plants Taken Out","cornseed",100,0
"Sasa Pietra","Misc Items Taken Out","donkey_male",4,0
"Sasa Pietra","Misc Items Taken Out","common_portion_donkey",8,0
"Sasa Pietra","Misc Items Taken Out","common_portion_chicken",8,0
"Silas Moreau","Plants Deposited","trigo",12990,0
"Silas Moreau","Plants Deposited","corn",8920,0
"Silas Moreau","Plants Deposited","Bulrush",9440,0
"Silas Moreau","Plants Taken Out","cornseed",750,0
"Silas Moreau","Plants Taken Out","Bulrush_Seed",1050,0
"Silas Moreau","Plants Taken Out","semente_trigo",1200,0
"Silas Moreau","Misc Items Taken Out","common_portion_sheep",40,0
"Silas Moreau","Misc Items Taken Out","common_portion_goat",43,0
"Silas Moreau","Misc Items Taken Out","common_portion_donkey",16,0
"Silas Moreau","Misc Items Taken Out","common_portion",16,0
"Silas Moreau","Misc Items Taken Out","common_portion_chicken",24,0
"Smith Ramirez","Plants Deposited","Bulrush_Seed",394,0
"Smith Ramirez","Plants Deposited","semente_trigo",400,0
"Smith Ramirez","Plants Deposited","trigo",3540,0
"Smith Ramirez","Plants Deposited","corn",554,0
"Smith Ramirez","Plants Deposited","Bulrush",4000,0
"Smith Ramirez","Plants Deposited","cornseed",291,0
"Smith Ramirez","Plants Taken Out","Bulrush_Seed",380,0
"Smith Ramirez","Plants Taken Out","cornseed",510,0
"Smith Ramirez","Plants Taken Out","semente_trigo",702,0
"Smith Ramirez","Plants Taken Out","Bulrush",10970,0
"Smith Ramirez","Plants Taken Out","corn",21674,0
"Smith Ramirez","Plants Taken Out","trigo",9950,0
"Smith Ramirez","Boxes Deposited","caixaanimal",150,0
"Smith Ramirez","Boxes Deposited","caixadeverduras",3175,0
"Smith Ramirez","Boxes Taken Out","caixarustica",905,0
"Smith Ramirez","Boxes Taken Out","caixadeverduras",7275,0
"Smith Ramirez","Boxes Taken Out","caixadelegumes",500,0
"Smith Ramirez","Boxes Taken Out","caixaanimal",1650,0
"Smith Ramirez","Money Deposited","Money",1,2200
"Smith Ramirez","Money Deposited","Money",1,2100
"Smith Ramirez","Money Deposited","Money",1,790
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,2000
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,1500
"Smith Ramirez","Money Deposited","Money",1,6000
"Smith Ramirez","Money Deposited","Money",1,1000
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Deposited","Money",1,500
"Smith Ramirez","Money Taken Out","Money",1,160
"Smith Ramirez","Money Taken Out","Money",1,1000
"Smith Ramirez","Money Taken Out","Money",1,160
"Smith Ramirez","Money Taken Out","Money",1,160
"Smith Ramirez","Money Taken Out","Money",1,160
"Smith Ramirez","Money Taken Out","Money",1,2200
"Smith Ramirez","Money Taken Out","Money",1,160
"Smith Ramirez","Money Taken Out","Money",1,790
"Smith Ramirez","Money Taken Out","Money",1,2100
"Smith Ramirez","Money Taken Out","Money",1,500
"Smith Ramirez","Money Taken Out","Money",1,1000
"Smith Ramirez","Money Taken Out","Money",1,1000
"Smith Ramirez","Money Taken Out","Money",1,250
"Smith Ramirez","Money Taken Out","Money",1,1750
"Smith Ramirez","Money Taken Out","Money",1,1000
"Smith Ramirez","Money Taken Out","Money",1,3225
"Smith Ramirez","Money Taken Out","Money",1,14747
"Smith Ramirez","Misc Items Taken Out","common_portion_chicken",50,0
"Smith Ramirez","Misc Items Taken Out","common_portion_sheep",10,0
"Smith Ramirez","Misc Items Taken Out","arado",5,0
"Smith Ramirez","Misc Items Taken Out","common_portion_donkey",20,0
"Smith Ramirez","Misc Items Taken Out","common_portion_goat",5,0
"Smith Ramirez","Misc Items Taken Out","sucodeamora",10,0
"Smith Ramirez","Misc Items Taken Out","chocolate",8,0
"Smith Ramirez","Misc Items Taken Out","common_portion",10,0
"Smith Ramirez","Misc Items Taken Out","sucodelemon",10,0
"Smith Ramirez","Misc Items Taken Out","frangocaipira",5,0
"Smith Ramirez","Misc Items Taken Out","satchel",3,0
"Smith Ramirez","Misc Items Taken Out","hoe",2,0
"Sofia Lua","Plants Deposited","trigo",500,0
"Sofia Lua","Plants Taken Out","semente_trigo",50,0
"Sofia Lua","Misc Items Taken Out","hoe",1,0
"Souzz Ramirez","Plants Deposited","cornseed",2500,0
"Souzz Ramirez","Plants Deposited","trigo",900,0
"Souzz Ramirez","Plants Deposited","Bulrush",2788,0
"Souzz Ramirez","Plants Deposited","corn",1210,0
"Souzz Ramirez","Plants Deposited","semente_trigo",600,0
"Souzz Ramirez","Plants Deposited","Bulrush_Seed",100,0
"Souzz Ramirez","Plants Taken Out","trigo",6620,0
"Souzz Ramirez","Plants Taken Out","cornseed",200,0
"Souzz Ramirez","Plants Taken Out","Bulrush_Seed",350,0
"Souzz Ramirez","Plants Taken Out","semente_trigo",153,0
"Souzz Ramirez","Plants Taken Out","Bulrush",6400,0
"Souzz Ramirez","Plants Taken Out","corn",12790,0
"Souzz Ramirez","Boxes Deposited","caixarustica",220,0
"Souzz Ramirez","Boxes Deposited","caixadeverduras",5325,0
"Souzz Ramirez","Boxes Deposited","caixaanimal",2525,0
"Souzz Ramirez","Boxes Taken Out","caixarustica",680,0
"Souzz Ramirez","Boxes Taken Out","caixadeverduras",6300,0
"Souzz Ramirez","Boxes Taken Out","caixaanimal",2500,0
"Souzz Ramirez","Money Deposited","Money",1,1000
"Souzz Ramirez","Money Deposited","Money",1,1000
"Souzz Ramirez","Money Deposited","Money",1,1000
"Souzz Ramirez","Money Deposited","Money",1,1350
"Souzz Ramirez","Money Deposited","Money",1,500
"Souzz Ramirez","Money Deposited","Money",1,1000
"Souzz Ramirez","Money Deposited","Money",1,2000
"Souzz Ramirez","Money Deposited","Money",1,500
"Souzz Ramirez","Money Taken Out","Money",1,1350
"Souzz Ramirez","Money Taken Out","Money",1,500
"Souzz Ramirez","Money Taken Out","Money",1,570
"Souzz Ramirez","Misc Items Taken Out","arado",1,0
"Souzz Ramirez","Misc Items Taken Out","saladadefruta",7,0
"Souzz Ramirez","Misc Items Taken Out","sucodelemon",30,0
"Souzz Ramirez","Misc Items Taken Out","hoe",2,0
"Souzz Ramirez","Misc Items Taken Out","common_portion",2,0
"Souzz Ramirez","Misc Items Taken Out","Cigarett",6,0
"Taylor Summer","Plants Deposited","Bulrush_Seed",200,0
"Taylor Summer","Plants Deposited","corn",1000,0
"Taylor Summer","Plants Deposited","semente_trigo",77,0
"Taylor Summer","Plants Deposited","Bulrush",100,0
"Taylor Summer","Plants Taken Out","Bulrush",1800,0
"Taylor Summer","Plants Taken Out","Bulrush_Seed",200,0
"Taylor Summer","Plants Taken Out","corn",3600,0
"Taylor Summer","Plants Taken Out","trigo",1700,0
"Taylor Summer","Plants Taken Out","cornseed",100,0
"Taylor Summer","Plants Taken Out","semente_trigo",100,0
"Taylor Summer","Boxes Deposited","caixadeverduras",800,0
"Taylor Summer","Boxes Deposited","caixarustica",120,0
"Taylor Summer","Boxes Taken Out","caixarustica",280,0
"Taylor Summer","Money Deposited","Money",1,2000
"Taylor Summer","Money Taken Out","Money",1,500
"Taylor Summer","Money Taken Out","Money",1,160
"Taylor Summer","Money Taken Out","Money",1,160
"Taylor Summer","Money Taken Out","Money",1,250
"Taylor Summer","Money Taken Out","Money",1,250
"Taylor Summer","Money Taken Out","Money",1,250
"Taylor Summer","Misc Items Taken Out","common_portion_chicken",20,0
"Taylor Summer","Misc Items Taken Out","satchel",10,0
"Taylor Summer","Misc Items Taken Out","hoe",2,0
"Taylor Summer","Misc Items Taken Out","sucodelemon",10,0
"Taylor Summer","Misc Items Taken Out","saladadefruta",5,0
"Thiago Bennett","Plants Deposited","corn",16531,0
"Thiago Bennett","Plants Deposited","trigo",8100,0
"Thiago Bennett","Plants Deposited","Bulrush",10000,0
"Thiago Bennett","Plants Deposited","cornseed",850,0
"Thiago Bennett","Plants Deposited","semente_trigo",300,0
"Thiago Bennett","Plants Taken Out","corn",1320,0
"Thiago Bennett","Plants Taken Out","Bulrush_Seed",1000,0
"Thiago Bennett","Plants Taken Out","trigo",2500,0
"Thiago Bennett","Plants Taken Out","semente_trigo",600,0
"Thiago Bennett","Plants Taken Out","cornseed",1971,0
"Thiago Bennett","Plants Taken Out","Bulrush",2405,0
"Thiago Bennett","Boxes Taken Out","caixadeverduras",2901,0
"Thiago Bennett","Boxes Taken Out","caixarustica",203,0
"Thiago Bennett","Boxes Taken Out","caixaanimal",250,0
"Thiago Bennett","Misc Items Taken Out","common_portion_sheep",24,0
"Thiago Bennett","Misc Items Taken Out","common_portion_donkey",24,0
"Thiago Bennett","Misc Items Taken Out","common_portion_pig",16,0
"Thiago Bennett","Misc Items Taken Out","common_portion",44,0
"Thiago Bennett","Misc Items Taken Out","common_portion_chicken",32,0
"Thiago Bennett","Misc Items Taken Out","common_portion_goat",16,0
"Thomas Shelby","Plants Deposited","Black_Currant_Seed",44,0
"Thomas Shelby","Plants Taken Out","cornseed",100,0
"Thomas Shelby","Plants Taken Out","coffeeseeds",100,0
"Thomas Shelby","Plants Taken Out","Red_Raspberry_Seed",100,0
"Thomas Shelby","Plants Taken Out","Black_Currant_Seed",100,0
"Thomas Shelby","Misc Items Taken Out","adubo3",100,0
"Thomas Shelby","Misc Items Taken Out","hoe",1,0
"Thomas Shelby","Misc Items Taken Out","Pickaxe",1,0
"Thomas Shelby","Misc Items Taken Out","common_portion_sheep",8,0
"Thomas Shelby","Misc Items Taken Out","Cigarett",50,0
"Thomas Shelby","Misc Items Taken Out","common_portion_pig",16,0
"Thony Gustav","Plants Deposited","Bulrush",1950,0
"Thony Gustav","Plants Deposited","semente_trigo",900,0
"Thony Gustav","Plants Deposited","Bulrush_Seed",1070,0
"Thony Gustav","Plants Deposited","sacodemilho22",600,0
"Thony Gustav","Plants Deposited","trigo",1000,0
"Thony Gustav","Plants Deposited","Wintergreen_Berry_Seed",123,0
"Thony Gustav","Plants Deposited","cornseed",1500,0
"Thony Gustav","Plants Deposited","corn",2200,0
"Thony Gustav","Plants Taken Out","Bulrush_Seed",550,0
"Thony Gustav","Plants Taken Out","cornseed",850,0
"Thony Gustav","Plants Taken Out","Bulrush",15295,0
"Thony Gustav","Plants Taken Out","semente_trigo",550,0
"Thony Gustav","Plants Taken Out","corn",32000,0
"Thony Gustav","Plants Taken Out","trigo",14100,0
"Thony Gustav","Plants Taken Out","sacodemilho22",800,0
"Thony Gustav","Plants Taken Out","Wintergreen_Berry_Seed",123,0
"Thony Gustav","Boxes Deposited","caixarustica",2150,0
"Thony Gustav","Boxes Deposited","caixadeverduras",2150,0
"Thony Gustav","Boxes Deposited","caixadelegumes",584,0
"Thony Gustav","Boxes Deposited","caixaanimal",250,0
"Thony Gustav","Boxes Taken Out","caixadelegumes",634,0
"Thony Gustav","Boxes Taken Out","caixadeverduras",5500,0
"Thony Gustav","Boxes Taken Out","caixarustica",1525,0
"Thony Gustav","Boxes Taken Out","caixaanimal",250,0
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,500
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
"Thony Gustav","Money Deposited","Money",1,1000
